run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
444,10216.45,2.16,-4.68,7
445,10434.15,4.34,-3.66,6
446,9528.95,-4.71,-4.96,6
447,9739.02,-2.61,-5.42,4
448,10131.23,1.31,-3.06,4
449,9967.95,-0.32,-2.26,3
450,9445.63,-5.54,-5.54,4
451,10490.56,4.91,-3.29,3
452,10814.63,8.15,-1.94,3
453,9755.38,-2.45,-6.06,8
454,10570.23,5.7,-2.98,4
455,9424.2,-5.76,-7.21,5
456,10971.67,9.72,-2.08,4
457,10769.35,7.69,-3.11,6
458,10579.74,5.8,-2.84,4
459,9429.97,-5.7,-7.14,6
460,10861.54,8.62,-3.11,4
461,10452.89,4.53,-2.0,3
462,10190.61,1.91,-4.34,5
463,9773.84,-2.26,-5.41,8
464,10698.9,6.99,-3.24,4
465,10220.29,2.2,-4.35,5
466,10240.38,2.4,-2.97,3
467,10808.01,8.08,-1.67,3
468,9719.12,-2.81,-4.16,6
469,9450.95,-5.49,-7.63,7
470,9302.57,-6.97,-7.75,6
471,10075.27,0.75,-3.94,4
472,10885.5,8.85,-2.4,3
473,10028.8,0.29,-3.81,3
474,9733.86,-2.66,-5.02,4
475,10624.16,6.24,-1.67,3
476,9747.76,-2.52,-3.44,4
477,10402.67,4.03,-2.84,3
478,9941.05,-0.59,-4.99,4
479,10080.95,0.81,-3.5,3
480,10046.23,0.46,-3.89,3
481,10302.68,3.03,-1.61,2
482,9854.46,-1.46,-4.57,4
483,10843.41,8.43,-1.57,4
484,9184.66,-8.15,-9.74,9
485,10323.02,3.23,-3.43,3
486,10353.74,3.54,-1.54,3
487,10228.92,2.29,-3.45,5
488,10259.67,2.6,-1.88,2
489,9914.37,-0.86,-2.74,5
490,9307.27,-6.93,-7.73,5
491,9699.83,-3.0,-4.13,4
492,9574.85,-4.25,-5.26,6
493,10670.64,6.71,-2.4,2
494,11145.02,11.45,-1.99,2
495,10023.61,0.24,-3.0,4
496,9796.36,-2.04,-5.82,5
497,10730.0,7.3,-1.99,2
498,10281.72,2.82,-2.26,4
499,10103.07,1.03,-4.91,4
500,9664.88,-3.35,-4.14,4
501,9512.96,-4.87,-7.69,10
502,9486.82,-5.13,-5.38,8
503,9953.82,-0.46,-2.97,3
504,9380.53,-6.19,-7.58,9
505,9499.44,-5.01,-6.84,8
506,9425.43,-5.75,-7.13,6
507,10501.08,5.01,-2.23,5
508,9949.66,-0.5,-5.09,5
509,9434.05,-5.66,-5.66,5
510,9071.37,-9.29,-9.29,8
511,10434.52,4.35,-2.18,3
512,9999.87,-0.0,-4.07,4
513,10426.69,4.27,-2.58,3
514,10582.86,5.83,-2.66,3
515,10645.02,6.45,-1.95,3
516,9742.43,-2.58,-5.86,6
517,10219.0,2.19,-5.13,8
518,9832.81,-1.67,-3.54,6
519,10996.46,9.96,-1.35,2
520,10452.16,4.52,-3.5,6
521,10312.23,3.12,-3.18,3
522,9275.81,-7.24,-7.37,6
523,9583.24,-4.17,-6.53,7
524,10400.77,4.01,-2.98,3
525,10790.73,7.91,-1.99,3
526,9951.21,-0.49,-3.61,6
527,10300.2,3.0,-2.97,5
528,10058.97,0.59,-5.55,6
529,9436.54,-5.63,-6.85,5
530,10108.84,1.09,-3.19,4
