run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
616,11726.0,17.26,-5.09,5
617,9198.69,-8.01,-13.63,7
618,9839.71,-1.6,-11.27,6
619,9058.69,-9.41,-11.71,6
620,9149.07,-8.51,-11.12,4
621,11187.92,11.88,-6.16,6
622,9087.67,-9.12,-10.35,7
623,8354.21,-16.46,-17.07,10
624,12050.34,20.5,-7.01,7
625,9293.02,-7.07,-8.89,9
626,8769.13,-12.31,-12.96,9
627,9455.38,-5.45,-13.28,8
628,10220.07,2.2,-13.1,8
629,8790.31,-12.1,-17.68,16
630,9151.58,-8.48,-11.06,6
631,11558.3,15.58,-6.41,6
632,9369.12,-6.31,-12.89,6
633,9609.09,-3.91,-10.93,7
634,9144.23,-8.56,-10.69,8
635,11647.61,16.48,-7.28,6
636,10185.7,1.86,-8.79,5
637,10309.9,3.1,-8.21,6
638,10516.22,5.16,-7.69,7
639,10215.39,2.15,-6.56,5
640,9392.07,-6.08,-11.0,10
641,11017.37,10.17,-5.83,4
642,9130.21,-8.7,-16.83,10
643,9837.1,-1.63,-13.4,7
644,10131.94,1.32,-7.06,8
645,10079.28,0.79,-13.96,14
646,9333.4,-6.67,-13.78,9
647,11643.71,16.44,-9.28,7
648,10899.98,9.0,-4.98,5
649,9678.14,-3.22,-12.81,10
650,10908.44,9.08,-6.87,6
651,11022.21,10.22,-7.05,7
652,10346.74,3.47,-9.52,7
653,10715.83,7.16,-7.19,8
654,9580.2,-4.2,-11.64,13
655,11309.1,13.09,-8.29,7
656,9157.12,-8.43,-11.09,7
657,11263.23,12.63,-4.9,5
658,9402.48,-5.98,-9.56,10
659,10842.47,8.42,-9.79,7
660,8838.98,-11.61,-11.63,11
661,10711.53,7.12,-7.73,8
662,10038.5,0.39,-8.64,6
663,9941.32,-0.59,-6.79,7
664,11766.42,17.66,-5.88,4
665,9188.08,-8.12,-13.55,6
666,10212.02,2.12,-6.16,6
667,9151.79,-8.48,-12.39,9
668,10699.52,7.0,-5.85,6
669,10674.62,6.75,-6.12,7
670,9434.67,-5.65,-12.42,8
671,9366.95,-6.33,-11.74,13
672,8903.42,-10.97,-18.63,9
673,12708.65,27.09,-4.9,5
674,12079.4,20.79,-5.97,5
675,10213.59,2.14,-8.76,6
676,8443.21,-15.57,-18.07,9
677,11135.21,11.35,-6.54,6
678,11363.46,13.63,-5.06,3
679,10331.84,3.32,-4.03,4
680,10422.45,4.22,-9.81,8
681,9252.91,-7.47,-10.62,5
682,10270.0,2.7,-9.07,6
683,9799.38,-2.01,-8.12,9
684,10597.64,5.98,-12.24,9
685,9359.51,-6.4,-9.82,9
686,10826.23,8.26,-4.88,4
687,11577.61,15.78,-4.59,4
688,10888.14,8.88,-7.93,6
689,9228.48,-7.72,-12.23,11
690,9960.03,-0.4,-12.42,7
691,9108.1,-8.92,-13.96,10
692,11275.86,12.76,-6.07,6
693,9573.02,-4.27,-10.68,6
694,7608.48,-23.92,-23.92,18
695,8865.92,-11.34,-18.56,14
696,9211.61,-7.88,-10.75,6
697,8717.35,-12.83,-15.83,13
698,10669.29,6.69,-7.83,5
699,8444.49,-15.56,-18.15,7
700,10892.96,8.93,-6.73,5
701,9267.0,-7.33,-19.04,14
702,10502.05,5.02,-8.85,5
703,10716.02,7.16,-6.36,5
704,10184.64,1.85,-7.73,8
705,11596.94,15.97,-3.83,3
706,10996.93,9.97,-6.21,5
707,8922.55,-10.77,-14.15,8
708,9435.47,-5.65,-10.3,10
709,9444.72,-5.55,-8.65,9
710,10471.18,4.71,-11.51,8
711,9710.27,-2.9,-10.6,9
712,9998.08,-0.02,-12.56,12
713,9644.75,-3.55,-8.78,8
714,9555.31,-4.45,-12.23,10
715,9172.39,-8.28,-15.99,9
716,9406.13,-5.94,-9.63,7
717,10162.47,1.62,-7.19,5
718,9165.25,-8.35,-13.21,9
719,11365.3,13.65,-5.93,5
720,8019.73,-19.8,-22.8,12
721,11470.01,14.7,-7.84,6
722,9831.92,-1.68,-12.95,7
723,12196.97,21.97,-4.9,4
724,8785.84,-12.14,-15.05,13
725,11298.85,12.99,-5.38,4
726,10294.76,2.95,-7.54,6
727,9601.27,-3.99,-8.6,6
728,10364.03,3.64,-8.81,9
729,11391.44,13.91,-6.79,7
730,9963.11,-0.37,-13.11,11
731,10328.39,3.28,-11.68,12
732,9555.93,-4.44,-12.14,7
733,10964.55,9.65,-4.38,4
734,12645.69,26.46,-5.85,6
735,8544.68,-14.55,-15.1,7
736,10555.63,5.56,-5.85,6
737,9355.89,-6.44,-13.21,10
738,10229.97,2.3,-6.41,7
739,11025.25,10.25,-3.94,4
740,8626.01,-13.74,-14.49,12
741,10665.29,6.65,-9.56,10
742,11531.76,15.32,-5.57,5
743,11678.75,16.79,-3.94,4
744,8897.08,-11.03,-14.88,7
745,10087.43,0.87,-8.79,5
746,7973.43,-20.27,-21.0,10
747,10354.1,3.54,-13.88,10
748,9675.56,-3.24,-7.79,8
