timestamp_utc,trigger_candle_utc,setup_key,setup_hash,symbol,name,group,playbook,price,real_entry,target,stop,rr,score,regime_score,setup_score,trigger_score,atr,adx,rsi,rs20,extension_pct,reasons,warnings,blocked,status,bars_open,days_open,current_price,pnl_pct,mfe_pct,mae_pct,exit_date,exit_price,exit_reason,closed_utc,year,month,vol_ratio,pullback_atr,trend_quality,confluence_count,adx_at_entry,vix_proxy
2026-01-05T00:00:00-05:00,2026-01-05T00:00:00-05:00,GS|breakout|2026-01-05T00:00:00-05:00|943.47|1006.59|903.29,2b1ece35045d2cf9b7d465ba16ce8be4175d54739cd8ea7d85751c1a1a592423,GS,Goldman Sachs,Finance,breakout,951.8705,951.8705,1006.5900,903.2900,1.5700,9.3200,4.6000,1.1200,3.6000,21.2100,34.6700,71.6300,12.4200,29.7200,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=867.30) | Direccionalidad valida (ADX 34.7, quality=0.75) | RSI fuerte de tendencia (71.6) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +12.42%",Extension alta: 29.7% sobre EMA200 (penalty=0.88) | Lejos de EMA20 para pullback (2.94 ATR),,expired,15,15,931.9100,-2.0974,2.9074,-4.1625,,931.9100,time_stop_15_bars,2026-07-10T02:45:27.577041+00:00,2026,1,1.7200,2.9400,0.7500,3,34.6700,14.9000
2024-04-19T00:00:00-04:00,2024-04-19T00:00:00-04:00,AXP|breakout|2024-04-19T00:00:00-04:00|225.47|237.52|216.02,9b2b9ed12eb42db46ab6ceda00fd859089f2682c79b3140bae88b40627ee94eb,AXP,American Express,Finance,breakout,229.1092,229.1092,237.5200,216.0200,1.2700,10.8100,5.0000,1.5100,3.8000,4.4700,21.5500,66.9400,6.3300,22.9300,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=205.29) | Direccionalidad valida (ADX 21.5, quality=0.65) | RSI fuerte de tendencia (66.9) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +6.33%",Extension alta: 22.9% sobre EMA200 (penalty=0.49) | Lejos de EMA20 para pullback (2.14 ATR),,hit_target,14,14,237.5200,3.6711,3.7356,-2.4023,2024-05-10,237.5200,target_hit,2026-07-10T02:45:28.358891+00:00,2024,4,2.6800,2.1400,0.6500,4,21.5500,18.7100
2025-09-19T00:00:00-04:00,2025-09-19T00:00:00-04:00,AXP|breakout|2025-09-19T00:00:00-04:00|337.51|366.04|328.23,f0302d9dd6a50e055c56107f6cf9fc4e6d9f13f9df9ca467dff82824c10928df,AXP,American Express,Finance,breakout,338.3212,338.3212,366.0400,328.2300,3.0800,9.2500,4.6000,2.0000,3.1500,6.1900,27.8100,69.1100,5.9700,16.0300,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=319.76) | Direccionalidad valida (ADX 27.8, quality=0.75) | RSI fuerte de tendencia (69.1) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +5.97%",Lejos de EMA20 para pullback (2.30 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,6,6,328.2300,-2.9827,2.1203,-4.0329,2025-09-30,328.2300,stop_hit,2026-07-10T02:45:28.472576+00:00,2025,9,3.1100,2.3000,0.7500,2,27.8100,15.4500
2025-10-17T00:00:00-04:00,2025-10-17T00:00:00-04:00,AXP|breakout|2025-10-17T00:00:00-04:00|343.82|367.89|330.06,55a7f0341f20fffffcadc96fdb0ac208c4c06d45090a1a46a552d7f24dbdbe55,AXP,American Express,Finance,breakout,349.2464,349.2464,367.8900,330.0600,1.7500,11.0000,4.8500,2.5500,4.2000,9.1800,18.3500,62.7300,1.7700,15.4500,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=307.11) | Direccionalidad valida (ADX 18.3, quality=0.58) | RSI en zona ideal (62.7) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +1.77%","Lejos de EMA20 para pullback (1.82 ATR) | Confluencia maxima (5/5) — posible chasing, penalizacion aplicada",,hit_target,15,15,367.8900,5.3382,5.5980,-0.8265,2025-11-10,367.8900,target_hit,2026-07-10T02:45:28.478239+00:00,2025,10,2.7100,1.8200,0.5800,5,18.3500,20.7800
2023-07-14T00:00:00-04:00,2023-07-14T00:00:00-04:00,UNH|breakout|2023-07-14T00:00:00-04:00|451.94|479.70|436.80,5baaf62e94c373405ba23018e14774d62194fc93af154b8846f4a76c1bf409da,UNH,UnitedHealth Group,Health,breakout,460.5598,460.5598,479.7000,436.8000,1.8300,9.4500,2.0500,3.1000,3.8000,10.0900,19.9400,54.4000,1.7000,-2.2300,"Supertrend: cruce alcista reciente (ST=413.05) | Direccionalidad valida (ADX 19.9, quality=0.53) | Distancia operable a EMA20 (0.94 ATR) | RSI en zona ideal (54.4) | Precio sostiene EMA50 | RS positiva vs SPY: +1.70% | Ruptura de máximo reciente | Supertrend: flip alcista = entrada de tendencia",EMA200 sin pendiente positiva,,hit_target,2,2,479.7000,4.1559,5.1765,-0.3740,2023-07-19,479.7000,target_hit,2026-07-10T02:45:29.210803+00:00,2023,7,2.3300,0.9400,0.5300,4,19.9400,13.3400
2023-09-22T00:00:00-04:00,2023-09-22T00:00:00-04:00,UNH|breakout|2023-09-22T00:00:00-04:00|478.20|502.02|465.89,bc783e783df353775d46478e187a021577116ab78914340d7b26dfd30115b971,UNH,UnitedHealth Group,Health,breakout,480.8817,480.8817,502.0200,465.8900,1.9400,9.7200,3.5700,2.5500,3.6000,8.2000,18.0100,65.4900,5.2200,3.1300,"Precio > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=450.54) | Direccionalidad valida (ADX 18.0, quality=0.61) | RSI en zona ideal (65.5) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +5.22% | Ruptura de máximo reciente",Lejos de EMA20 para pullback (2.00 ATR),,hit_target,14,14,502.0200,4.3957,6.9792,-1.5503,2023-10-13,502.0200,target_hit,2026-07-10T02:45:29.225757+00:00,2023,9,1.5500,2.0000,0.6100,3,18.0100,17.2000
2023-10-13T00:00:00-04:00,2023-10-13T00:00:00-04:00,UNH|breakout|2023-10-13T00:00:00-04:00|509.66|546.54|497.08,b522ee38e25085d58105c91bcfac4769770f49ee9ea8a73615a2dcf383474064,UNH,UnitedHealth Group,Health,breakout,510.1726,510.1726,546.5400,497.0800,2.9300,9.5500,4.6500,2.0000,2.9000,7.8600,29.2800,74.3900,13.5100,9.1000,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=484.56) | Direccionalidad valida (ADX 29.3, quality=0.78) | RSI fuerte de tendencia (74.4) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +13.51%","Lejos de EMA20 para pullback (3.12 ATR) | Breakout extendido sin vol suficiente (3.12 ATR, vol=1.66x < 1.8x requerido, VIX=19.31999969482422)",,hit_stop,5,5,497.0800,-2.5663,0.7483,-3.6393,2023-10-23,497.0800,stop_hit,2026-07-10T02:45:29.229624+00:00,2023,10,1.6600,3.1200,0.7800,3,29.2800,19.3200
2024-04-18T00:00:00-04:00,2024-04-18T00:00:00-04:00,UNH|breakout|2024-04-18T00:00:00-04:00|469.42|512.13|451.97,a4f75d807112cbb72eedeb616dbbc0b0e684498a48b4bc4072db5a2af0282288,UNH,UnitedHealth Group,Health,breakout,473.8019,473.8019,512.1300,451.9700,2.4500,7.3700,1.6200,2.1500,3.6000,11.6300,33.1700,60.6000,3.8100,-1.4400,"Supertrend alcista (ST=432.26) | Direccionalidad valida (ADX 33.2, quality=0.61) | RSI en zona ideal (60.6) | Precio sostiene EMA50 | RS positiva vs SPY: +3.81% | Ruptura de máximo reciente | MACD histograma acelerando > 0 | Volumen de confirmacion (1.64x)",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (1.92 ATR),,expired,15,15,488.1100,3.0194,3.1741,-4.1605,,488.1100,time_stop_15_bars,2026-07-10T02:45:29.269684+00:00,2024,4,1.6400,1.9200,0.6100,3,33.1700,18.0000
2025-03-21T00:00:00-04:00,2025-03-21T00:00:00-04:00,UNH|breakout|2025-03-21T00:00:00-04:00|499.82|556.22|480.77,5efce45569dfb42ee2116372bfc76e97e579d5ae7970ac6911c6b73dee57d7e0,UNH,UnitedHealth Group,Health,breakout,501.2036,501.2036,556.2200,480.7700,2.9600,7.3500,1.6000,2.1500,3.6000,12.7000,24.2700,61.1900,17.0000,-1.9500,"Supertrend alcista (ST=458.71) | Direccionalidad valida (ADX 24.3, quality=0.60) | RSI en zona ideal (61.2) | Precio sostiene EMA50 | RS positiva vs SPY: +17.00% | Ruptura de máximo reciente | MACD histograma acelerando > 0 | Volumen de confirmacion (1.97x)",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (1.63 ATR),,hit_target,11,11,556.2200,10.9768,12.8753,-2.8344,2025-04-08,556.2200,target_hit,2026-07-10T02:45:29.342941+00:00,2025,3,1.9700,1.6300,0.6000,3,24.2700,19.2800
2025-08-15T00:00:00-04:00,2025-08-15T00:00:00-04:00,UNH|breakout|2025-08-15T00:00:00-04:00|296.08|338.48|263.33,4833d7b81fc2996a72ee416f3a0bb9e7da2ae4aab3afd4ad287b7d35e8beb389,UNH,UnitedHealth Group,Health,breakout,300.8429,300.8429,338.4800,263.3300,1.2900,7.4800,1.7300,2.1500,3.6000,11.2500,32.8100,64.2700,5.0300,-24.3100,"Supertrend alcista (ST=258.55) | Direccionalidad valida (ADX 32.8, quality=0.67) | RSI en zona ideal (64.3) | Precio sostiene EMA50 | RS positiva vs SPY: +5.03% | Ruptura de máximo reciente | MACD histograma acelerando > 0 | Volumen de confirmacion (3.11x)",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (2.96 ATR),,hit_target,15,15,338.4800,12.5106,13.8589,-4.7588,2025-09-09,338.4800,target_hit,2026-07-10T02:45:29.374194+00:00,2025,8,3.1100,2.9600,0.6700,3,32.8100,15.0900
2026-04-07T00:00:00-04:00,2026-04-07T00:00:00-04:00,UNH|breakout|2026-04-07T00:00:00-04:00|305.98|339.88|278.86,6a517d6de9d26097b241334c7700fad28b2bbf2500e86127b67c94c61fad2a60,UNH,UnitedHealth Group,Health,breakout,304.0832,304.0832,339.8800,278.8600,1.2500,8.1900,2.3900,1.6000,4.2000,9.4300,28.0800,67.4700,10.4500,-5.2200,"Supertrend: cruce alcista reciente (ST=275.13) | Direccionalidad valida (ADX 28.1, quality=0.69) | RSI fuerte de tendencia (67.5) | Precio sostiene EMA50 | RS positiva vs SPY: +10.45% | Ruptura de máximo reciente | Supertrend: flip alcista = entrada de tendencia | MACD histograma acelerando > 0",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (3.01 ATR),,hit_target,9,9,339.8800,11.7720,16.9577,-0.9483,2026-04-21,339.8800,target_hit,2026-07-10T02:45:29.423441+00:00,2026,4,2.3600,3.0100,0.6900,4,28.0800,25.7800
2024-05-21T00:00:00-04:00,2024-05-21T00:00:00-04:00,LLY|breakout|2024-05-21T00:00:00-04:00|792.11|849.11|763.69,d1c406316710d60eb0a92cb7122e2e61d891679edb2182527209d1002d529ead,LLY,Eli Lilly & Co.,Health,breakout,798.8429,798.8429,849.1100,763.6900,2.0100,10.1700,4.5100,2.0600,3.6000,18.9400,19.4400,62.4000,2.8100,23.1100,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=735.83) | Direccionalidad valida (ADX 19.4, quality=0.71) | RSI en zona ideal (62.4) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +2.81%",Extension alta: 23.1% sobre EMA200 (penalty=0.49) | Lejos de EMA20 para pullback (1.84 ATR),,hit_target,12,12,849.1100,6.2925,7.6087,-2.6852,2024-06-10,849.1100,target_hit,2026-07-10T02:45:30.392717+00:00,2024,5,1.5000,1.8400,0.7100,3,19.4400,11.8600
2025-02-06T00:00:00-05:00,2025-02-06T00:00:00-05:00,LLY|breakout|2025-02-06T00:00:00-05:00|861.00|951.44|826.02,6301c8f01fde5654d63c2e13b10de0b59d4cd015ce918142b95113b8e7d8627f,LLY,Eli Lilly & Co.,Health,breakout,868.2852,868.2852,951.4400,826.0200,2.5800,9.4300,3.8300,2.0000,3.6000,23.3200,20.1300,70.1000,9.5500,8.5400,"Precio > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=780.55) | Direccionalidad valida (ADX 20.1, quality=0.74) | RSI fuerte de tendencia (70.1) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +9.55% | Ruptura de máximo reciente",Lejos de EMA20 para pullback (2.84 ATR),,expired,15,15,921.3000,6.1058,6.7803,-3.9636,,921.3000,time_stop_15_bars,2026-07-10T02:45:30.449526+00:00,2025,2,1.6900,2.8400,0.7400,3,20.1300,15.5000
2025-11-03T00:00:00-05:00,2025-11-03T00:00:00-05:00,LLY|breakout|2025-11-03T00:00:00-05:00|892.19|956.42|856.81,088e077fd040230e2f90f5b32af4a123865c4f930fabd546ae33e9009f906ca9,LLY,Eli Lilly & Co.,Health,breakout,906.5877,906.5877,956.4200,856.8100,1.8200,10.1600,4.5600,2.0000,3.6000,23.5900,20.7000,72.6800,4.3500,14.5100,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=803.74) | Direccionalidad valida (ADX 20.7, quality=0.73) | RSI fuerte de tendencia (72.7) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +4.35%",Lejos de EMA20 para pullback (2.97 ATR),,hit_target,4,4,956.4200,5.4967,7.7925,-1.1087,2025-11-10,956.4200,target_hit,2026-07-10T02:45:30.508378+00:00,2025,11,1.7800,2.9700,0.7300,3,20.7000,17.1700
2026-01-07T00:00:00-05:00,2026-01-07T00:00:00-05:00,LLY|breakout|2026-01-07T00:00:00-05:00|1104.34|1187.58|1062.43,2d199b8f3ea1cc1b70646e581f0a53cf4a994a3d8645186e9581057e3887e4c6,LLY,Eli Lilly & Co.,Health,breakout,1083.1546,1083.1546,1187.5800,1062.4300,1.9900,8.9400,4.3500,1.8900,3.2000,27.9400,26.7300,64.9700,9.9100,26.8600,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=1011.14) | Direccionalidad valida (ADX 26.7, quality=0.63) | RSI en zona ideal (65.0) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +9.91%",Extension alta: 26.9% sobre EMA200 (penalty=0.66) | Lejos de EMA20 para pullback (1.70 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,hit_stop,1,1,1062.4300,-1.9134,1.6277,-2.1898,2026-01-09,1062.4300,stop_hit,2026-07-10T02:45:30.521741+00:00,2026,1,1.5400,1.7000,0.6300,2,26.7300,15.3800
2026-06-26T00:00:00-04:00,2026-06-26T00:00:00-04:00,LLY|breakout|2026-06-26T00:00:00-04:00|1208.12|1306.05|1133.97,03d6a209e296d28cf1ecc2af6cd74b92fc6e4501d37ff00fa284f73c801c8ec3,LLY,Eli Lilly & Co.,Health,breakout,1228.8800,1228.8800,1306.0500,1133.9700,1.3200,8.6900,4.5200,1.4700,3.2000,38.1900,29.9600,72.4100,10.3600,24.2100,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=1052.82) | Direccionalidad valida (ADX 30.0, quality=0.71) | RSI fuerte de tendencia (72.4) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +10.36%",Extension alta: 24.2% sobre EMA200 (penalty=0.53) | Lejos de EMA20 para pullback (2.48 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,expired,7,7,1216.9500,-0.9708,1.6739,-4.4715,,1216.9500,time_stop_15_bars,2026-07-10T02:45:30.558558+00:00,2026,6,2.2500,2.4800,0.7100,2,29.9600,18.4100
2023-07-20T00:00:00-04:00,2023-07-20T00:00:00-04:00,ABT|breakout|2023-07-20T00:00:00-04:00|105.81|110.40|102.13,086b83517b960d58c1989dd5610b2aa3302e41d19eb5116d72477fa6415795f0,ABT,Abbott Laboratories,Health,breakout,107.7093,107.7093,110.4000,102.1300,1.2500,10.2200,4.6200,2.0000,3.6000,1.6500,28.3700,70.0400,1.7900,6.4100,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=99.12) | Direccionalidad valida (ADX 28.4, quality=0.76) | RSI fuerte de tendencia (70.0) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +1.79%",Lejos de EMA20 para pullback (2.69 ATR),,hit_stop,9,9,102.1300,-5.1800,1.7481,-5.8855,2023-08-03,102.1300,stop_hit,2026-07-10T02:45:31.229346+00:00,2023,7,1.7900,2.6900,0.7600,3,28.3700,13.9900
2023-11-30T00:00:00-05:00,2023-11-30T00:00:00-05:00,ABT|breakout|2023-11-30T00:00:00-05:00|99.22|107.36|96.69,19ed7b26a82dad2dac806b2f5609a90ea7c95286faac652b04a93995c5418fff,ABT,Abbott Laboratories,Health,breakout,99.3340,99.3340,107.3600,96.6900,3.2200,8.0800,3.7800,2.0000,2.8000,1.6900,26.2700,72.2800,1.7800,2.8000,"Precio > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=94.00) | Direccionalidad valida (ADX 26.3, quality=0.72) | RSI fuerte de tendencia (72.3) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +1.78% | Ruptura de máximo reciente",Lejos de EMA20 para pullback (2.52 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,expired,15,15,103.7300,4.4249,4.7218,-0.5076,,103.7300,time_stop_15_bars,2026-07-10T02:45:31.258569+00:00,2023,11,2.7900,2.5200,0.7200,2,26.2700,12.9200
2024-11-01T00:00:00-04:00,2024-11-01T00:00:00-04:00,ABT|breakout|2024-11-01T00:00:00-04:00|115.09|121.41|111.96,23b053e470e5c875c8b8ff8d2b5a29a0f3be25b2851c911e0abbed8bcffbbb88,ABT,Abbott Laboratories,Health,breakout,114.1058,114.1058,121.4100,111.9600,2.0200,10.1600,4.4100,2.5500,3.2000,2.0800,23.5900,60.6200,6.1300,8.5900,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=109.69) | Direccionalidad valida (ADX 23.6, quality=0.66) | RSI en zona ideal (60.6) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +6.13%",Lejos de EMA20 para pullback (1.51 ATR),,hit_stop,3,3,111.9600,-1.8805,2.8999,-2.5937,2024-11-07,111.9600,stop_hit,2026-07-10T02:45:31.332203+00:00,2024,11,1.8700,1.5100,0.6600,3,23.5900,21.8800
2024-06-05T00:00:00-04:00,2024-06-05T00:00:00-04:00,ISRG|breakout|2024-06-05T00:00:00-04:00|417.24|441.70|403.83,dd6568c545440a6c1fe9c049b4c97c953d4fb6625e1e756e3bbfbcb0f5702b24,ISRG,Intuitive Surgical,Health,breakout,418.1300,418.1300,441.7000,403.8300,1.8200,10.2000,4.6000,2.0000,3.6000,8.9400,32.9900,69.9700,3.9700,17.8100,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=385.37) | Direccionalidad valida (ADX 33.0, quality=0.75) | RSI fuerte de tendencia (70.0) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +3.97%",Lejos de EMA20 para pullback (2.07 ATR),,hit_target,12,12,441.7000,5.6370,6.1416,-1.1025,2024-06-25,441.7000,target_hit,2026-07-10T02:45:32.152911+00:00,2024,6,1.9100,2.0700,0.7500,3,32.9900,12.6300
2024-06-25T00:00:00-04:00,2024-06-25T00:00:00-04:00,ISRG|breakout|2024-06-25T00:00:00-04:00|442.31|473.10|428.96,2205f4c75e92b2c94e41c3e9e586aee2057d56773ddbf9350e1c43412c32273d,ISRG,Intuitive Surgical,Health,breakout,442.1000,442.1000,473.1000,428.9600,2.3100,9.6500,4.5100,1.5400,3.6000,8.9000,36.5200,74.0500,6.0100,21.8200,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=410.07) | Direccionalidad valida (ADX 36.5, quality=0.71) | RSI fuerte de tendencia (74.0) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +6.01%",Extension alta: 21.8% sobre EMA200 (penalty=0.46) | Lejos de EMA20 para pullback (2.39 ATR),,hit_stop,14,14,428.9600,-2.9722,1.5607,-3.6394,2024-07-17,428.9600,stop_hit,2026-07-10T02:45:32.156383+00:00,2024,6,1.7500,2.3900,0.7100,3,36.5200,12.8400
2024-07-19T00:00:00-04:00,2024-07-19T00:00:00-04:00,ISRG|breakout|2024-07-19T00:00:00-04:00|455.01|481.40|438.36,b997ea6ee1562229e56decc5c4987f19390e24d0659dd84189a240e71e7022c5,ISRG,Intuitive Surgical,Health,breakout,459.1000,459.1000,481.4000,438.3600,1.5800,10.8600,4.8700,1.6900,3.8000,11.1000,26.7700,62.5100,4.5000,21.3100,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend: cruce alcista reciente (ST=411.38) | Direccionalidad valida (ADX 26.8, quality=0.58) | RSI en zona ideal (62.5) | Precio sostiene EMA50 | RS positiva vs SPY: +4.50%",Extension alta: 21.3% sobre EMA200 (penalty=0.46) | Lejos de EMA20 para pullback (1.75 ATR),,hit_stop,3,3,438.3600,-4.5175,0.7645,-4.9880,2024-07-25,438.3600,stop_hit,2026-07-10T02:45:32.160807+00:00,2024,7,2.2800,1.7500,0.5800,4,26.7700,16.5200
2026-01-06T00:00:00-05:00,2026-01-06T00:00:00-05:00,ISRG|breakout|2026-01-06T00:00:00-05:00|592.85|627.17|575.65,e77733801e01325f3f540535798786f9ced5fd1c6579f865e617a64c92482e54,ISRG,Intuitive Surgical,Health,breakout,582.6900,582.6900,627.1700,575.6500,2.0000,10.5200,4.3700,2.5500,3.6000,11.4700,21.6700,65.5200,1.8500,14.4700,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=548.22) | Direccionalidad valida (ADX 21.7, quality=0.64) | RSI en zona ideal (65.5) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +1.85%",Lejos de EMA20 para pullback (2.09 ATR),,hit_stop,3,3,575.6500,-1.2082,1.2459,-2.7270,2026-01-12,575.6500,stop_hit,2026-07-10T02:45:32.278321+00:00,2026,1,1.6800,2.0900,0.6400,3,21.6700,14.7500
2023-11-14T00:00:00-05:00,2023-11-14T00:00:00-05:00,HD|breakout|2023-11-14T00:00:00-05:00|285.33|302.31|276.88,b5afe61313e92cd5796e5205a0e708fce72ba4111bd98453c4798e2eb7b75995,HD,Home Depot Inc.,Consumer,breakout,287.4397,287.4397,302.3100,276.8800,2.0100,7.9400,2.6900,1.1500,3.6000,5.6300,27.8600,60.4400,-0.3200,0.6200,"Precio > EMA200 | Supertrend alcista (ST=267.76) | Direccionalidad valida (ADX 27.9, quality=0.65) | RSI en zona ideal (60.4) | Precio sostiene EMA50 | Ruptura de máximo reciente | MACD histograma acelerando > 0 | Volumen de confirmacion (2.38x)",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (1.93 ATR) | RS plana vs SPY: -0.32% (grupo=Consumer),,hit_target,11,11,302.3100,5.1734,5.3516,-1.1573,2023-12-01,302.3100,target_hit,2026-07-10T02:45:33.020828+00:00,2023,11,2.3800,1.9300,0.6500,4,27.8600,14.1600
2025-08-19T00:00:00-04:00,2025-08-19T00:00:00-04:00,HD|breakout|2025-08-19T00:00:00-04:00|399.63|432.09|387.71,e2630d7d393a27c835d68d25817cb0b80da41ac271c050afbfbd5d8a4f5a98b5,HD,Home Depot Inc.,Consumer,breakout,392.4747,392.4747,432.0900,387.7100,2.7200,9.2500,4.6000,2.0000,3.1500,7.9500,33.0800,68.9500,8.0100,9.4900,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=374.90) | Direccionalidad valida (ADX 33.1, quality=0.75) | RSI fuerte de tendencia (68.9) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +8.01%",Lejos de EMA20 para pullback (2.39 ATR) | Confluencia baja (2/5 senales) — penalty 0.5,,expired,15,15,417.9100,6.4795,6.9322,-0.9352,,417.9100,time_stop_15_bars,2026-07-10T02:45:33.163290+00:00,2025,8,2.2300,2.3900,0.7500,2,33.0800,15.5700
2025-09-05T00:00:00-04:00,2025-09-05T00:00:00-04:00,HD|breakout|2025-09-05T00:00:00-04:00|413.49|437.24|402.71,0d06c4b1e0e4421398881a757afc6f86755985fa95cff57a594a239c93a21c84,HD,Home Depot Inc.,Consumer,breakout,412.6741,412.6741,437.2400,402.7100,2.2000,10.1700,4.5700,2.0000,3.6000,7.1900,36.5200,70.6600,6.7300,12.0400,"Precio > EMA200 | EMA50 > EMA200 | EMA200 con pendiente positiva consistente | Supertrend alcista (ST=390.43) | Direccionalidad valida (ADX 36.5, quality=0.73) | RSI fuerte de tendencia (70.7) | EMA20 > EMA50 con pendiente positiva | RS positiva vs SPY: +6.73%",Lejos de EMA20 para pullback (2.48 ATR),,hit_stop,11,11,402.7100,-2.4145,2.0640,-2.5495,2025-09-23,402.7100,stop_hit,2026-07-10T02:45:33.166311+00:00,2025,9,1.5300,2.4800,0.7300,3,36.5200,15.1800
2026-01-08T00:00:00-05:00,2026-01-08T00:00:00-05:00,COST|breakout|2026-01-08T00:00:00-05:00|912.74|950.15|886.50,d95212195ff5baeb106a3ca11d4655d7d914d5ae0ba647f7dcaaa56bc42cf48d,COST,Costco Wholesale,Consumer,breakout,917.8125,917.8125,950.1500,886.5000,1.4300,9.1900,2.3400,2.1500,4.2000,16.8800,24.2200,63.6000,1.7800,-1.0300,"Supertrend: cruce alcista reciente (ST=857.91) | Direccionalidad valida (ADX 24.2, quality=0.67) | RSI en zona ideal (63.6) | Precio sostiene EMA50 | RS positiva vs SPY: +1.78% | Ruptura de máximo reciente | Supertrend: flip alcista = entrada de tendencia | MACD histograma acelerando > 0",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (2.17 ATR),,hit_target,3,3,950.1500,3.5233,3.8255,-0.3694,2026-01-14,950.1500,target_hit,2026-07-10T02:45:34.102310+00:00,2026,1,1.6600,2.1700,0.6700,4,24.2200,15.4500
2024-08-15T00:00:00-04:00,2024-08-15T00:00:00-04:00,NKE|breakout|2024-08-15T00:00:00-04:00|79.31|85.33|75.42,0985d7095f70cd5e95261510dbcc1caf1bc4b3a0a7d2ef52d026a88d834e58b1,NKE,Nike Inc.,Consumer,breakout,80.0163,80.0163,85.3300,75.4200,1.5400,6.9700,1.7700,1.6000,3.6000,2.0700,30.7300,67.2000,13.9100,-10.2500,"Supertrend alcista (ST=72.30) | Direccionalidad valida (ADX 30.7, quality=0.68) | RSI fuerte de tendencia (67.2) | Precio sostiene EMA50 | RS positiva vs SPY: +13.91% | Ruptura de máximo reciente | MACD histograma acelerando > 0 | Volumen de confirmacion (1.84x)",EMA200 sin pendiente positiva | Lejos de EMA20 para pullback (3.09 ATR),,expired,15,15,76.7600,-4.0676,2.6433,-4.6348,,76.7600,time_stop_15_bars,2026-07-10T02:45:34.919004+00:00,2024,8,1.8400,3.0900,0.6800,3,30.7300,15.2300
