run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
406,23368.81,133.69,-10.17,7
407,21339.25,113.39,-7.56,7
408,20477.08,104.77,-13.65,6
409,26540.76,165.41,-7.09,7
410,29027.69,190.28,-9.6,6
411,29933.34,199.33,-7.33,7
412,20357.52,103.58,-10.9,12
413,17343.4,73.43,-13.03,13
414,14331.99,43.32,-16.03,7
415,21143.17,111.43,-6.78,6
416,24796.82,147.97,-7.42,7
417,20634.24,106.34,-8.48,9
418,19227.29,92.27,-9.74,10
419,14007.14,40.07,-21.69,7
420,15423.04,54.23,-14.74,7
421,23425.11,134.25,-8.92,9
422,17419.26,74.19,-8.38,8
423,16168.35,61.68,-8.96,6
424,22104.65,121.05,-10.93,6
425,18593.91,85.94,-20.64,14
426,23606.31,136.06,-13.52,11
427,26193.91,161.94,-9.06,7
428,19195.12,91.95,-8.67,10
429,14674.1,46.74,-9.06,9
430,14150.92,41.51,-6.88,6
431,22611.9,126.12,-19.18,16
432,21549.33,115.49,-9.95,6
433,22709.81,127.1,-9.66,10
434,16913.7,69.14,-7.6,6
435,18519.84,85.2,-10.05,6
436,28780.59,187.81,-7.26,7
437,17849.19,78.49,-8.4,5
438,16834.94,68.35,-12.01,10
439,28381.38,183.81,-8.18,9
440,15978.17,59.78,-13.15,8
441,23963.14,139.63,-7.81,7
442,20418.46,104.18,-12.9,7
443,15825.18,58.25,-12.12,6
444,15613.13,56.13,-13.26,10
445,20076.09,100.76,-17.59,9
446,16566.22,65.66,-8.34,6
447,15007.52,50.08,-12.06,8
448,15980.3,59.8,-15.29,7
449,22705.97,127.06,-10.8,9
450,22060.0,120.6,-6.41,7
451,12080.87,20.81,-14.83,12
452,14715.31,47.15,-11.05,8
453,17384.91,73.85,-8.28,7
454,29164.4,191.64,-11.95,8
455,23273.87,132.74,-21.42,13
456,17785.01,77.85,-11.48,10
457,15325.19,53.25,-10.24,9
458,17225.27,72.25,-10.98,7
459,15582.71,55.83,-13.53,9
460,18017.65,80.18,-11.42,8
461,27774.33,177.74,-8.86,8
462,18366.49,83.66,-6.84,7
463,24648.01,146.48,-9.78,7
464,17221.95,72.22,-7.23,8
465,22025.91,120.26,-7.56,7
466,15302.92,53.03,-11.85,9
467,19901.92,99.02,-11.9,10
468,15527.21,55.27,-10.36,12
469,20727.39,107.27,-10.83,8
470,23868.32,138.68,-11.77,8
471,18496.29,84.96,-13.23,9
472,18914.41,89.14,-7.56,7
473,30477.87,204.78,-10.89,7
474,17888.83,78.89,-9.5,11
475,19142.8,91.43,-13.54,9
476,24731.71,147.32,-9.76,7
477,24334.38,143.34,-15.61,9
478,21034.83,110.35,-10.94,7
479,20863.7,108.64,-8.59,5
480,14393.12,43.93,-12.33,8
481,16922.47,69.22,-9.26,7
482,14119.74,41.2,-14.98,9
483,18019.11,80.19,-15.31,11
484,20332.54,103.33,-13.77,12
485,18647.88,86.48,-12.06,12
486,26673.95,166.74,-10.01,11
487,23173.01,131.73,-6.91,7
488,24469.09,144.69,-8.45,7
489,22628.83,126.29,-16.03,10
490,18619.15,86.19,-8.19,7
491,25034.11,150.34,-6.99,7
492,16352.83,63.53,-10.36,10
493,23900.78,139.01,-11.19,9
494,19189.9,91.9,-10.1,8
495,16768.29,67.68,-9.69,9
496,21389.85,113.9,-10.87,7
497,18770.18,87.7,-10.96,7
498,29083.6,190.84,-7.86,6
499,29584.81,195.85,-11.27,10
500,32693.39,226.93,-5.76,5
501,13200.07,32.0,-19.62,8
502,17721.97,77.22,-9.99,10
503,25312.62,153.13,-8.21,6
504,14903.69,49.04,-14.11,7
505,9632.32,-3.68,-19.61,11
506,21637.76,116.38,-7.91,8
507,19125.41,91.25,-10.79,8
508,18404.13,84.04,-11.44,7
509,21814.96,118.15,-15.74,7
510,26808.81,168.09,-9.9,8
511,21437.56,114.38,-8.14,5
512,25336.37,153.36,-7.64,8
513,17089.48,70.89,-9.88,8
514,26029.84,160.3,-6.99,9
515,18627.93,86.28,-16.27,12
516,18355.49,83.55,-10.88,5
517,25306.91,153.07,-13.04,8
518,14693.0,46.93,-12.5,7
519,14472.05,44.72,-10.8,12
520,26577.06,165.77,-5.46,6
521,21843.53,118.44,-15.2,7
522,14145.43,41.45,-15.97,9
523,20729.82,107.3,-9.6,9
524,22064.92,120.65,-8.66,10
525,20787.13,107.87,-9.56,7
526,15095.98,50.96,-9.42,8
527,25706.71,157.07,-11.07,8
528,18353.0,83.53,-7.86,9
529,19302.52,93.03,-6.71,7
530,22873.94,128.74,-11.54,7
531,14803.66,48.04,-9.28,7
532,12481.65,24.82,-18.84,9
533,26134.82,161.35,-8.49,5
534,15789.72,57.9,-16.4,8
535,16640.95,66.41,-9.51,11
536,24509.78,145.1,-10.32,8
537,21203.13,112.03,-11.87,11
538,18224.08,82.24,-11.27,9
539,22962.96,129.63,-6.53,6
540,29195.37,191.95,-16.8,9
541,18797.22,87.97,-10.87,8
542,28944.87,189.45,-7.89,6
543,19935.15,99.35,-11.33,9
544,17733.7,77.34,-8.33,6
545,12681.21,26.81,-23.29,10
546,27011.89,170.12,-6.84,6
547,14669.93,46.7,-9.8,9
548,35238.37,252.38,-8.19,8
549,19608.41,96.08,-12.13,11
550,18312.88,83.13,-9.63,7
551,27243.19,172.43,-10.34,8
552,16422.03,64.22,-18.42,9
553,20442.62,104.43,-7.61,7
554,19234.45,92.34,-7.63,7
555,11232.43,12.32,-12.18,10
556,12921.36,29.21,-14.83,9
557,17252.21,72.52,-12.67,9
558,19622.42,96.22,-10.0,12
559,23714.76,137.15,-12.68,5
560,18988.96,89.89,-7.0,9
561,28921.94,189.22,-7.12,6
562,23496.53,134.97,-16.46,10
563,24627.14,146.27,-7.9,9
564,24687.71,146.88,-10.92,11
565,25347.14,153.47,-5.75,5
566,16184.82,61.85,-6.19,5
567,23858.62,138.59,-10.07,9
568,16001.41,60.01,-9.96,6
569,18174.68,81.75,-11.61,8
570,21978.3,119.78,-6.41,5
571,17924.81,79.25,-9.08,8
572,18293.98,82.94,-9.33,7
573,19479.37,94.79,-9.36,7
574,22570.76,125.71,-10.18,6
575,14328.86,43.29,-17.38,19
