run,final_capital,total_return_pct,max_drawdown_pct,max_consec_losses
770,58171.29,481.71,-14.86,8
771,39191.45,291.91,-8.03,6
772,24431.47,144.31,-12.63,7
773,49452.7,394.53,-11.22,10
774,42628.43,326.28,-8.15,8
775,57601.86,476.02,-9.18,8
776,34780.3,247.8,-8.24,6
777,18195.41,81.95,-14.75,8
778,26177.45,161.77,-14.11,7
779,63872.41,538.72,-7.66,7
780,41728.75,317.29,-10.75,6
781,38594.27,285.94,-11.43,9
782,31813.89,218.14,-10.79,6
783,30688.29,206.88,-14.54,8
784,36975.88,269.76,-9.29,9
785,59132.0,491.32,-10.1,8
786,42708.46,327.08,-8.46,10
787,24810.81,148.11,-12.77,7
788,49918.52,399.19,-8.91,7
789,26677.28,166.77,-10.47,11
790,23040.59,130.41,-14.73,13
791,27071.61,170.72,-7.5,9
792,41698.71,316.99,-7.24,7
793,65230.19,552.3,-7.76,5
794,30830.39,208.3,-11.92,8
795,37210.91,272.11,-7.99,7
796,46487.34,364.87,-10.03,9
797,32800.81,228.01,-8.86,9
798,38989.98,289.9,-14.87,9
799,38255.48,282.55,-12.34,7
800,31015.66,210.16,-13.37,9
801,35544.26,255.44,-9.43,9
802,35496.82,254.97,-10.73,9
803,39262.18,292.62,-7.82,8
804,32416.96,224.17,-10.49,8
805,38889.12,288.89,-12.77,14
806,24885.65,148.86,-10.6,7
807,32741.08,227.41,-8.07,9
808,34328.1,243.28,-8.3,5
809,44674.6,346.75,-8.99,9
810,19106.2,91.06,-14.25,10
811,33900.65,239.01,-9.52,8
812,41434.44,314.34,-11.27,11
813,62317.25,523.17,-6.61,7
814,51140.28,411.4,-8.72,7
815,40441.92,304.42,-11.95,8
816,36669.92,266.7,-11.02,8
817,66188.43,561.88,-9.51,8
818,60754.71,507.55,-7.28,6
819,39719.31,297.19,-12.59,7
820,54325.68,443.26,-9.74,6
821,36325.49,263.25,-11.19,9
822,40022.97,300.23,-9.1,7
823,27699.67,177.0,-8.25,7
824,20928.05,109.28,-17.31,15
825,41634.23,316.34,-8.36,6
826,27999.49,179.99,-13.03,10
827,48679.46,386.79,-10.78,10
828,38413.84,284.14,-10.66,8
829,49360.53,393.61,-8.98,10
830,40930.62,309.31,-12.34,7
831,34433.91,244.34,-9.3,7
832,24778.43,147.78,-13.95,16
833,34219.66,242.2,-9.84,8
834,38161.29,281.61,-12.71,8
835,38224.07,282.24,-19.57,5
836,49316.88,393.17,-10.56,7
837,45919.24,359.19,-9.38,10
838,48754.07,387.54,-9.2,5
839,38405.02,284.05,-9.95,8
840,62385.4,523.85,-6.97,8
841,52418.58,424.19,-8.26,6
842,30645.27,206.45,-11.19,7
843,18481.94,84.82,-12.04,10
844,39352.64,293.53,-11.22,11
845,23527.79,135.28,-11.41,9
846,43615.1,336.15,-6.48,7
847,29908.26,199.08,-11.12,8
848,44803.54,348.04,-9.56,11
849,28750.79,187.51,-11.23,8
850,34284.56,242.85,-13.06,7
851,33676.03,236.76,-8.82,8
852,28270.85,182.71,-13.0,8
853,23695.93,136.96,-14.68,7
854,34183.97,241.84,-14.48,8
855,44694.12,346.94,-8.72,7
856,32494.29,224.94,-12.61,8
857,54160.44,441.6,-10.36,10
858,34068.47,240.68,-10.91,8
859,49695.65,396.96,-9.75,9
860,30581.5,205.82,-11.12,11
861,24213.91,142.14,-21.1,9
862,27056.89,170.57,-15.99,8
863,35314.15,253.14,-13.31,8
864,44302.69,343.03,-7.34,6
865,58922.15,489.22,-10.04,5
866,34952.85,249.53,-8.87,6
867,37834.06,278.34,-8.84,7
868,38681.6,286.82,-7.68,9
869,22890.61,128.91,-11.32,10
870,34149.38,241.49,-10.59,6
871,23072.49,130.72,-17.0,8
872,30450.2,204.5,-13.46,8
873,25681.66,156.82,-9.47,6
874,44893.16,348.93,-10.22,8
875,50661.0,406.61,-6.44,6
876,50428.04,404.28,-9.94,6
877,37126.75,271.27,-14.45,8
878,29031.3,190.31,-14.32,10
879,30828.4,208.28,-12.63,7
880,62502.03,525.02,-8.65,7
881,37521.1,275.21,-16.43,7
882,25273.22,152.73,-13.76,7
883,35958.35,259.58,-10.78,9
884,24929.57,149.3,-11.71,7
885,41299.05,312.99,-9.71,6
886,34783.08,247.83,-11.65,10
887,25316.99,153.17,-9.95,10
888,37398.23,273.98,-10.49,7
889,33723.07,237.23,-10.81,7
890,59809.04,498.09,-8.65,9
891,36217.48,262.17,-8.91,8
892,63987.68,539.88,-7.35,6
893,44949.46,349.49,-7.48,6
894,46925.47,369.25,-12.0,10
895,44845.76,348.46,-9.24,9
896,32911.2,229.11,-11.38,9
897,38605.65,286.06,-13.06,9
898,33038.96,230.39,-10.94,9
899,36109.05,261.09,-10.67,8
900,35601.58,256.02,-10.44,7
901,41152.76,311.53,-13.85,9
902,23464.65,134.65,-15.14,8
903,40500.03,305.0,-10.49,10
904,56025.49,460.25,-8.85,8
905,51293.65,412.94,-7.22,6
906,37161.31,271.61,-16.63,7
907,28369.78,183.7,-13.9,7
908,38348.49,283.48,-15.74,8
909,34487.3,244.87,-11.03,7
910,20104.18,101.04,-10.48,11
911,43705.54,337.06,-7.72,6
912,28575.28,185.75,-7.66,7
913,20510.77,105.11,-18.42,9
914,26328.84,163.29,-11.93,8
915,23623.56,136.24,-20.14,10
916,35901.17,259.01,-16.83,8
917,51071.6,410.72,-12.37,7
918,31201.58,212.02,-15.33,8
919,59669.15,496.69,-10.41,7
920,65239.18,552.39,-7.38,6
921,38393.63,283.94,-9.63,11
922,50466.69,404.67,-8.95,6
923,31504.18,215.04,-11.17,10
924,34402.0,244.02,-13.48,8
925,26654.64,166.55,-10.32,7
926,50921.97,409.22,-7.78,8
927,37844.88,278.45,-7.94,8
928,44209.06,342.09,-10.6,9
929,36780.49,267.8,-12.05,9
930,47781.3,377.81,-10.88,8
931,46204.69,362.05,-10.79,9
932,29324.72,193.25,-11.78,7
933,52988.05,429.88,-8.48,7
934,36669.58,266.7,-12.91,8
935,51177.84,411.78,-13.59,7
936,50380.58,403.81,-9.81,7
937,39441.69,294.42,-7.65,6
938,33110.31,231.1,-14.84,12
939,28388.98,183.89,-9.39,9
940,42829.9,328.3,-8.95,8
941,45341.95,353.42,-13.52,7
942,31659.13,216.59,-7.62,8
943,44603.67,346.04,-7.08,6
944,38182.89,281.83,-6.95,7
945,30810.1,208.1,-6.67,5
946,37043.7,270.44,-9.25,6
947,46703.4,367.03,-7.42,5
948,34134.67,241.35,-9.22,7
949,33235.59,232.36,-8.52,8
950,50360.24,403.6,-10.56,7
951,33947.25,239.47,-9.7,5
952,40114.34,301.14,-18.43,10
953,34063.88,240.64,-15.33,15
954,50368.31,403.68,-7.79,7
955,42214.85,322.15,-11.13,8
956,18655.28,86.55,-16.76,11
957,44526.91,345.27,-10.6,8
958,33167.14,231.67,-12.57,7
959,37791.65,277.92,-7.84,5
960,49470.23,394.7,-8.08,8
961,24378.29,143.78,-8.65,6
962,69123.3,591.23,-8.77,7
963,56029.05,460.29,-9.39,8
964,44922.16,349.22,-9.4,8
965,30575.13,205.75,-7.62,9
966,31375.88,213.76,-12.12,6
967,31710.74,217.11,-8.41,5
968,42840.45,328.4,-7.51,6
969,28933.35,189.33,-6.96,9
970,55096.81,450.97,-13.16,6
971,26004.15,160.04,-15.97,9
972,35021.12,250.21,-9.77,6
973,35810.44,258.1,-8.45,6
974,43119.53,331.2,-10.28,11
975,35974.87,259.75,-14.92,8
976,53896.69,438.97,-7.56,8
977,34339.02,243.39,-9.3,7
978,34092.15,240.92,-11.26,8
979,40564.78,305.65,-11.24,13
980,32849.98,228.5,-12.04,8
981,59807.02,498.07,-7.86,9
982,31284.49,212.84,-16.58,11
983,37503.16,275.03,-9.47,6
984,25016.23,150.16,-11.0,8
985,46657.58,366.58,-13.04,9
986,37696.73,276.97,-7.18,7
987,44430.65,344.31,-10.8,12
988,29945.96,199.46,-12.47,7
989,33378.02,233.78,-6.74,7
990,27166.13,171.66,-14.61,8
991,35752.3,257.52,-8.06,8
992,29083.93,190.84,-10.39,8
993,39620.16,296.2,-10.47,6
994,42322.69,323.23,-9.8,8
995,26504.49,165.04,-12.15,7
996,33207.41,232.07,-7.76,8
997,24070.05,140.7,-10.01,8
998,46066.66,360.67,-10.91,7
999,35233.73,252.34,-11.17,11
1000,60967.32,509.67,-12.77,7
1001,26850.62,168.51,-10.57,8
1002,25497.48,154.97,-11.72,7
1003,27803.02,178.03,-12.63,8
1004,39964.29,299.64,-8.5,8
1005,37726.6,277.27,-8.96,6
1006,18803.48,88.03,-11.34,8
1007,45469.56,354.7,-10.32,6
1008,47419.96,374.2,-9.78,6
1009,25833.21,158.33,-16.6,9
1010,43202.55,332.03,-8.82,6
1011,36978.84,269.79,-15.49,8
1012,27895.52,178.96,-7.79,8
1013,30653.21,206.53,-10.97,6
1014,34790.18,247.9,-8.44,8
1015,34214.61,242.15,-11.63,7
1016,41871.66,318.72,-7.69,8
1017,44418.15,344.18,-11.85,8
1018,28399.41,183.99,-12.0,8
1019,34639.55,246.4,-8.78,7
1020,29471.17,194.71,-11.72,8
1021,25208.43,152.08,-13.74,7
1022,52948.31,429.48,-9.62,8
1023,42459.08,324.59,-11.7,10
1024,39945.24,299.45,-15.46,11
1025,34437.53,244.38,-8.05,7
1026,75865.82,658.66,-13.74,9
1027,37123.53,271.24,-8.26,7
1028,38908.42,289.08,-11.14,8
1029,32830.27,228.3,-13.13,7
1030,29858.89,198.59,-14.22,14
1031,57548.68,475.49,-10.25,6
1032,30332.55,203.33,-13.46,11
1033,60249.75,502.5,-8.59,9
1034,42272.86,322.73,-11.68,10
1035,38916.43,289.16,-8.49,7
1036,29911.16,199.11,-8.83,7
1037,36060.21,260.6,-9.76,6
1038,37504.35,275.04,-9.42,8
1039,28016.0,180.16,-16.2,9
1040,47504.84,375.05,-9.7,6
1041,29590.77,195.91,-13.27,9
1042,40988.17,309.88,-14.87,10
1043,43311.17,333.11,-9.05,6
1044,22701.81,127.02,-9.2,8
1045,37953.65,279.54,-14.09,9
1046,64678.82,546.79,-8.39,8
1047,30504.24,205.04,-11.36,9
1048,31730.72,217.31,-9.69,8
1049,36693.44,266.93,-8.09,6
1050,42744.55,327.45,-15.18,7
1051,33305.11,233.05,-11.35,6
1052,37306.72,273.07,-9.34,7
1053,34645.0,246.45,-9.91,5
1054,33197.04,231.97,-9.56,9
1055,56614.31,466.14,-7.99,6
1056,44983.64,349.84,-9.01,11
1057,23139.39,131.39,-10.48,10
1058,37113.69,271.14,-9.48,9
1059,29466.75,194.67,-7.53,6
1060,29257.19,192.57,-10.56,9
1061,24949.56,149.5,-9.84,9
1062,26251.56,162.52,-11.41,8
1063,26302.44,163.02,-10.75,7
1064,49003.65,390.04,-9.14,6
1065,54849.31,448.49,-10.07,8
1066,27246.6,172.47,-9.65,7
1067,38601.05,286.01,-10.03,7
1068,32460.99,224.61,-11.26,9
1069,49606.95,396.07,-8.79,6
1070,26886.29,168.86,-16.3,7
1071,62968.17,529.68,-11.23,7
1072,39059.01,290.59,-10.48,8
1073,32937.68,229.38,-10.42,7
1074,33203.01,232.03,-11.97,8
1075,58255.83,482.56,-9.0,6
1076,31347.37,213.47,-14.3,8
1077,28348.07,183.48,-13.13,8
1078,20432.91,104.33,-14.16,7
1079,40574.27,305.74,-11.78,8
1080,47664.61,376.65,-10.89,7
1081,44959.63,349.6,-9.01,6
1082,37817.7,278.18,-6.67,9
1083,36221.19,262.21,-13.18,7
1084,47712.82,377.13,-9.66,6
1085,29195.43,191.95,-9.33,5
1086,24637.28,146.37,-14.69,9
1087,64613.54,546.14,-6.97,6
1088,37289.16,272.89,-8.05,8
1089,35734.44,257.34,-11.61,7
1090,51129.62,411.3,-6.64,8
1091,43493.7,334.94,-11.05,7
1092,39506.36,295.06,-7.52,6
1093,43797.58,337.98,-16.75,17
1094,21226.62,112.27,-12.42,7
1095,14855.27,48.55,-19.11,12
1096,37080.74,270.81,-8.82,8
1097,37090.52,270.91,-10.09,9
1098,45761.43,357.61,-10.61,6
1099,34035.91,240.36,-13.19,7
1100,65079.64,550.8,-6.7,7
1101,26548.33,165.48,-13.9,6
1102,29543.38,195.43,-8.21,7
1103,36231.77,262.32,-13.17,9
1104,37409.44,274.09,-6.37,5
1105,34454.51,244.55,-8.66,8
1106,57199.64,472.0,-6.89,7
1107,20018.3,100.18,-15.3,7
1108,47154.71,371.55,-8.72,8
1109,18519.14,85.19,-16.93,10
1110,26317.99,163.18,-14.19,6
1111,35309.54,253.1,-10.01,7
1112,26336.34,163.36,-10.5,6
1113,40352.28,303.52,-14.59,7
1114,37672.31,276.72,-8.89,7
1115,32184.56,221.85,-14.08,10
1116,39616.52,296.17,-14.0,7
1117,20998.26,109.98,-14.87,8
1118,35146.91,251.47,-11.95,9
1119,31812.93,218.13,-8.5,5
1120,78582.28,685.82,-10.78,9
1121,51168.75,411.69,-7.37,6
1122,26035.61,160.36,-8.15,9
1123,35492.93,254.93,-10.99,8
1124,27290.18,172.9,-11.37,13
1125,60589.63,505.9,-6.95,9
1126,37247.24,272.47,-9.09,9
1127,30279.53,202.8,-16.41,11
1128,40759.21,307.59,-8.15,8
1129,41530.04,315.3,-7.18,6
1130,77774.54,677.75,-5.42,5
1131,42303.85,323.04,-16.54,7
1132,43193.58,331.94,-10.17,8
1133,44796.31,347.96,-9.91,8
1134,36583.77,265.84,-7.89,5
1135,33362.68,233.63,-8.82,7
1136,36958.73,269.59,-16.42,8
1137,38635.74,286.36,-9.57,8
1138,25578.83,155.79,-16.83,8
1139,30627.78,206.28,-12.49,8
1140,112752.79,1027.53,-5.72,5
1141,36101.14,261.01,-10.42,7
1142,35215.08,252.15,-21.47,10
1143,32729.03,227.29,-13.14,9
1144,48211.77,382.12,-8.08,8
1145,23774.12,137.74,-11.08,7
1146,53336.72,433.37,-8.65,6
1147,40193.82,301.94,-9.71,8
1148,49923.73,399.24,-10.34,8
1149,61415.4,514.15,-9.38,11
1150,34283.87,242.84,-11.64,7
1151,29821.55,198.22,-9.34,7
1152,24813.27,148.13,-11.95,8
1153,51136.77,411.37,-13.17,7
1154,38284.3,282.84,-11.12,9
1155,45500.58,355.01,-8.93,8
1156,28796.71,187.97,-11.3,7
1157,46993.28,369.93,-7.12,8
1158,29018.85,190.19,-13.94,9
1159,52749.62,427.5,-8.91,11
1160,45225.93,352.26,-7.45,7
1161,48104.27,381.04,-10.13,9
1162,35229.35,252.29,-11.0,8
1163,46398.17,363.98,-8.22,8
1164,25275.07,152.75,-11.73,12
1165,34859.26,248.59,-12.43,9
1166,46181.04,361.81,-7.32,6
1167,26975.81,169.76,-9.81,10
1168,51139.84,411.4,-9.35,9
1169,54735.8,447.36,-7.33,7
1170,28837.99,188.38,-11.06,7
1171,49418.85,394.19,-14.38,7
1172,40593.47,305.93,-8.72,7
1173,40589.23,305.89,-8.41,7
1174,29844.7,198.45,-12.23,7
1175,25503.13,155.03,-13.27,8
1176,46171.1,361.71,-9.2,8
1177,39659.24,296.59,-8.17,9
1178,41850.97,318.51,-8.94,8
1179,41577.8,315.78,-6.73,7
1180,35535.43,255.35,-8.05,6
1181,60621.91,506.22,-8.93,7
1182,31287.84,212.88,-9.85,7
1183,36267.36,262.67,-7.56,7
1184,36945.13,269.45,-8.85,7
1185,37931.51,279.32,-10.53,12
1186,41981.98,319.82,-10.22,8
1187,35984.24,259.84,-6.79,7
1188,38941.3,289.41,-10.41,9
1189,48081.45,380.81,-11.14,10
1190,49677.07,396.77,-8.57,7
1191,62409.05,524.09,-7.34,8
1192,58611.61,486.12,-7.53,6
1193,35974.96,259.75,-9.52,6
1194,33564.11,235.64,-9.95,10
1195,29526.48,195.26,-12.66,9
1196,47473.07,374.73,-7.13,7
1197,34389.64,243.9,-13.99,8
1198,41251.97,312.52,-7.41,7
1199,36639.23,266.39,-13.16,10
1200,39661.16,296.61,-8.97,10
1201,31083.72,210.84,-13.06,8
1202,44225.37,342.25,-12.58,5
1203,61595.88,515.96,-7.0,8
1204,28176.24,181.76,-7.74,8
1205,26635.94,166.36,-13.22,14
1206,58920.27,489.2,-11.42,7
1207,45196.43,351.96,-9.1,7
1208,43409.82,334.1,-12.17,9
1209,65010.32,550.1,-8.55,9
1210,34090.14,240.9,-13.42,11
1211,37178.38,271.78,-9.0,6
1212,37549.22,275.49,-10.74,7
1213,31350.2,213.5,-9.76,9
1214,47223.03,372.23,-10.92,9
1215,52546.48,425.46,-15.06,11
1216,34188.88,241.89,-8.3,7
1217,31175.97,211.76,-11.23,7
1218,32970.01,229.7,-9.78,7
1219,37324.31,273.24,-8.86,8
1220,28865.88,188.66,-17.76,7
1221,53729.96,437.3,-6.2,7
1222,31314.97,213.15,-13.71,8
1223,29715.02,197.15,-13.09,8
1224,50513.43,405.13,-10.26,8
1225,33225.71,232.26,-15.04,9
1226,62848.32,528.48,-7.09,8
1227,39004.88,290.05,-10.39,10
1228,34436.72,244.37,-13.46,7
1229,38795.44,287.95,-11.32,7
1230,49885.91,398.86,-7.4,7
1231,38555.77,285.56,-9.5,10
1232,51751.82,417.52,-8.93,6
1233,56339.42,463.39,-8.68,7
1234,20466.98,104.67,-13.38,13
1235,51766.72,417.67,-12.15,12
1236,42146.69,321.47,-7.5,6
1237,46821.18,368.21,-12.89,8
1238,31492.68,214.93,-8.2,8
1239,47041.63,370.42,-12.04,9
1240,24222.02,142.22,-10.42,6
1241,29050.96,190.51,-10.39,9
1242,45525.84,355.26,-9.67,11
1243,52593.54,425.94,-8.46,6
1244,27408.52,174.09,-12.79,8
1245,51036.43,410.36,-10.64,7
1246,56713.91,467.14,-9.82,6
1247,40126.51,301.27,-8.13,8
1248,37916.88,279.17,-8.28,8
1249,24907.38,149.07,-12.87,7
1250,46908.73,369.09,-7.27,8
1251,26321.89,163.22,-9.95,10
1252,36656.03,266.56,-10.82,11
1253,33169.58,231.7,-13.02,7
1254,13094.58,30.95,-18.7,9
1255,28143.7,181.44,-10.31,8
1256,40603.51,306.04,-8.11,8
1257,28577.49,185.77,-15.51,12
1258,31136.99,211.37,-10.43,6
1259,25693.94,156.94,-10.98,9
1260,33009.37,230.09,-8.2,8
1261,43153.6,331.54,-8.02,6
1262,34244.51,242.45,-18.09,11
1263,43657.26,336.57,-9.68,7
1264,21698.26,116.98,-7.7,5
1265,19715.97,97.16,-17.26,8
1266,37013.84,270.14,-7.5,7
1267,37775.17,277.75,-8.95,7
1268,20388.79,103.89,-13.91,10
1269,23749.8,137.5,-10.59,6
1270,32088.77,220.89,-12.5,10
1271,21130.44,111.3,-12.4,9
1272,26874.7,168.75,-13.92,10
1273,42101.54,321.02,-9.61,7
1274,35126.95,251.27,-8.93,7
1275,48197.04,381.97,-8.83,11
1276,28680.84,186.81,-12.27,10
1277,47609.78,376.1,-8.26,7
1278,30844.34,208.44,-11.1,12
1279,39424.7,294.25,-13.04,9
1280,58301.85,483.02,-7.67,6
1281,44347.74,343.48,-11.14,7
1282,39521.5,295.22,-9.62,8
1283,39716.58,297.17,-15.26,7
1284,30133.95,201.34,-11.29,7
1285,47663.67,376.64,-13.94,8
1286,63538.65,535.39,-11.49,6
1287,43251.46,332.51,-12.57,8
1288,40233.25,302.33,-13.92,11
1289,42914.38,329.14,-9.39,6
1290,37955.54,279.56,-9.75,5
1291,38654.23,286.54,-14.39,6
1292,28426.71,184.27,-9.9,8
1293,44335.66,343.36,-9.69,8
1294,24738.55,147.39,-9.49,7
1295,29780.75,197.81,-9.88,6
1296,30991.47,209.91,-10.96,8
1297,24485.96,144.86,-9.3,6
1298,31727.45,217.27,-9.19,9
1299,30422.15,204.22,-12.59,10
1300,37967.44,279.67,-12.64,10
1301,47777.16,377.77,-8.0,10
1302,26191.47,161.91,-10.76,9
1303,32198.68,221.99,-20.77,7
1304,47314.5,373.15,-6.19,7
1305,29553.69,195.54,-18.28,11
1306,26651.25,166.51,-10.93,8
1307,44204.19,342.04,-11.67,6
1308,25888.2,158.88,-15.19,8
1309,34934.49,249.34,-14.11,12
1310,42363.62,323.64,-7.71,5
1311,40833.45,308.33,-13.26,6
1312,26403.2,164.03,-10.09,6
1313,31263.67,212.64,-8.66,6
1314,38099.76,281.0,-7.21,8
1315,34285.04,242.85,-7.71,6
1316,31392.44,213.92,-9.5,6
1317,33538.02,235.38,-8.63,9
1318,15399.31,53.99,-15.19,9
1319,38266.37,282.66,-8.78,7
1320,31053.56,210.54,-8.22,6
1321,28032.72,180.33,-14.37,12
1322,34885.57,248.86,-7.62,6
1323,54018.91,440.19,-11.29,10
1324,31217.42,212.17,-17.43,8
1325,31538.66,215.39,-12.29,10
1326,30387.43,203.87,-13.29,8
1327,44517.62,345.18,-13.95,8
1328,20015.37,100.15,-14.32,10
1329,26650.46,166.5,-18.11,10
1330,32568.62,225.69,-11.41,6
1331,43421.9,334.22,-9.18,6
1332,42823.42,328.23,-7.41,6
1333,50214.62,402.15,-11.14,6
1334,27747.07,177.47,-10.51,7
1335,40016.6,300.17,-10.07,6
1336,23445.14,134.45,-15.42,7
1337,24605.62,146.06,-18.52,7
1338,53584.0,435.84,-8.91,9
1339,25074.18,150.74,-17.24,11
1340,44890.21,348.9,-9.86,8
1341,37369.48,273.69,-10.11,9
1342,26292.27,162.92,-13.07,12
1343,38179.35,281.79,-15.02,8
1344,37493.85,274.94,-9.7,7
1345,22578.53,125.79,-17.05,10
1346,28161.92,181.62,-11.31,9
1347,39301.09,293.01,-8.57,6
1348,38525.07,285.25,-15.31,8
1349,52236.32,422.36,-6.86,8
1350,41363.45,313.63,-12.62,11
1351,52973.94,429.74,-14.19,7
1352,59338.79,493.39,-12.16,11
1353,55718.82,457.19,-6.94,7
1354,44986.33,349.86,-7.72,6
1355,56967.34,469.67,-11.99,6
1356,30857.92,208.58,-11.99,8
1357,32711.04,227.11,-8.94,8
1358,38473.1,284.73,-8.73,8
1359,54187.76,441.88,-11.52,7
1360,19411.32,94.11,-14.08,7
1361,37128.16,271.28,-22.01,7
1362,31665.18,216.65,-10.65,9
1363,27377.3,173.77,-9.27,7
1364,27704.24,177.04,-10.15,8
1365,48349.17,383.49,-12.4,9
1366,34248.23,242.48,-8.6,8
1367,36602.33,266.02,-7.81,6
1368,27625.99,176.26,-14.85,7
1369,32279.44,222.79,-15.88,8
1370,61846.03,518.46,-8.55,8
1371,26543.49,165.43,-10.04,6
1372,25107.39,151.07,-12.32,7
1373,49964.26,399.64,-13.51,8
1374,43097.19,330.97,-13.33,12
1375,40727.84,307.28,-10.26,9
1376,39828.69,298.29,-8.33,7
1377,25195.11,151.95,-26.09,13
1378,15278.86,52.79,-16.94,8
1379,19428.73,94.29,-14.56,10
1380,32467.56,224.68,-11.25,8
1381,30417.55,204.18,-10.77,8
1382,32945.23,229.45,-10.22,9
1383,31232.36,212.32,-8.93,6
1384,41285.74,312.86,-8.06,8
1385,37690.66,276.91,-15.51,9
1386,30179.66,201.8,-7.3,7
1387,38124.38,281.24,-9.93,8
1388,38418.64,284.19,-9.05,7
1389,35192.25,251.92,-10.28,6
1390,32440.85,224.41,-11.59,11
1391,24758.56,147.59,-14.11,7
1392,30970.19,209.7,-9.68,10
1393,66933.8,569.34,-8.93,7
1394,38844.19,288.44,-10.78,7
1395,32651.4,226.51,-10.38,6
1396,28464.01,184.64,-10.82,7
1397,55799.68,458.0,-13.39,6
1398,27650.3,176.5,-17.29,8
1399,47800.41,378.0,-6.33,7
1400,26627.96,166.28,-16.28,8
1401,43404.03,334.04,-12.04,9
1402,46811.25,368.11,-15.38,7
1403,34204.14,242.04,-8.38,7
1404,51455.6,414.56,-9.36,6
1405,47036.68,370.37,-12.04,11
1406,47268.16,372.68,-9.29,7
1407,25454.26,154.54,-9.65,6
1408,26533.22,165.33,-9.31,8
1409,33966.02,239.66,-12.57,9
1410,37985.41,279.85,-11.97,7
1411,48411.22,384.11,-7.82,6
1412,23862.64,138.63,-9.68,8
1413,44677.72,346.78,-9.23,8
1414,31655.64,216.56,-14.52,10
1415,31467.51,214.68,-10.65,9
1416,27752.54,177.53,-9.44,10
1417,28282.31,182.82,-15.0,8
1418,20227.34,102.27,-16.45,7
1419,27161.33,171.61,-18.95,8
1420,36985.79,269.86,-8.46,7
1421,49370.5,393.7,-16.78,6
1422,45807.63,358.08,-11.53,10
1423,17231.81,72.32,-13.96,10
1424,39231.26,292.31,-11.09,12
1425,41874.96,318.75,-7.48,7
1426,44998.11,349.98,-11.91,8
1427,21912.55,119.13,-10.8,7
1428,32964.37,229.64,-9.06,8
1429,32776.15,227.76,-10.14,8
1430,47380.76,373.81,-9.5,9
1431,36612.82,266.13,-14.09,13
1432,48596.55,385.97,-8.79,7
1433,28056.37,180.56,-9.42,6
1434,44546.12,345.46,-10.54,12
1435,34980.27,249.8,-7.55,7
1436,45957.38,359.57,-8.88,6
1437,29294.74,192.95,-14.08,7
1438,31336.86,213.37,-8.53,8
1439,49172.79,391.73,-6.99,5
1440,31164.36,211.64,-8.56,8
1441,42882.46,328.82,-8.1,8
1442,35246.48,252.46,-9.94,6
1443,27067.29,170.67,-9.88,10
1444,31956.46,219.56,-12.89,5
1445,29476.95,194.77,-15.29,9
1446,32523.07,225.23,-18.0,10
1447,35770.04,257.7,-8.12,7
1448,26627.98,166.28,-20.87,10
1449,34651.15,246.51,-10.43,7
1450,24388.16,143.88,-9.75,6
1451,26525.0,165.25,-9.8,10
1452,34724.34,247.24,-9.49,7
1453,25949.42,159.49,-6.83,7
1454,33971.7,239.72,-9.8,9
1455,35636.18,256.36,-10.05,9
1456,27387.07,173.87,-13.05,9
1457,40407.01,304.07,-10.07,7
1458,23088.48,130.88,-11.98,8
1459,42318.81,323.19,-11.36,8
1460,36460.71,264.61,-9.43,6
1461,53181.68,431.82,-7.46,7
1462,53494.54,434.95,-8.98,8
1463,29303.73,193.04,-14.59,10
1464,41606.01,316.06,-6.88,7
1465,33684.33,236.84,-13.04,8
1466,34726.4,247.26,-9.22,10
1467,25456.93,154.57,-13.11,7
1468,30581.78,205.82,-10.19,8
1469,29005.1,190.05,-14.71,8
1470,31520.4,215.2,-13.91,6
1471,41532.2,315.32,-20.73,8
1472,41161.48,311.61,-8.65,9
1473,41740.73,317.41,-16.29,9
1474,40210.49,302.1,-9.34,6
1475,25681.84,156.82,-12.29,7
1476,53563.84,435.64,-9.1,10
1477,25869.31,158.69,-10.12,9
1478,24829.13,148.29,-10.34,7
1479,30101.89,201.02,-10.09,7
1480,39469.76,294.7,-8.52,6
1481,50636.81,406.37,-7.96,8
1482,36068.52,260.69,-9.12,7
1483,21435.41,114.35,-13.1,7
1484,28997.57,189.98,-10.21,8
1485,31182.07,211.82,-7.97,7
1486,47483.28,374.83,-10.04,7
1487,24476.19,144.76,-11.82,6
1488,46174.39,361.74,-9.64,7
1489,59632.39,496.32,-6.14,5
1490,36788.24,267.88,-15.94,11
1491,40765.06,307.65,-7.55,6
1492,60760.29,507.6,-7.56,7
1493,31552.58,215.53,-14.06,8
1494,25879.01,158.79,-14.42,6
1495,97895.09,878.95,-11.17,8
1496,32016.36,220.16,-8.0,5
1497,33154.48,231.54,-12.1,9
1498,46591.67,365.92,-8.73,6
1499,24678.49,146.78,-11.62,13
1500,36322.25,263.22,-11.75,6
1501,23179.41,131.79,-9.12,8
1502,32187.88,221.88,-13.23,12
1503,27537.41,175.37,-9.26,7
1504,24416.18,144.16,-12.51,9
1505,46051.93,360.52,-10.53,6
1506,31638.31,216.38,-17.8,10
1507,53777.9,437.78,-9.51,8
1508,36077.52,260.78,-11.44,9
1509,28366.65,183.67,-10.77,9
1510,36936.77,269.37,-12.42,12
1511,43117.85,331.18,-10.68,7
1512,49918.29,399.18,-8.02,6
1513,26863.64,168.64,-11.55,9
1514,39926.9,299.27,-9.54,9
1515,49902.08,399.02,-10.03,14
1516,35578.83,255.79,-10.48,9
